# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
1168            	DILUPBiCGStab	1.45390360e-05	3.64256200e-09	1	2.92348020e-06	3.22798350e-09	2	false	DILUPBiCGStab	1.39735040e-05	4.24938400e-10	1	true	DILUPBiCGStab	3.22997690e-07	1.28397720e-10	1	true	GAMG	3.86950510e-06	3.38106720e-07	2	true
1169            	DILUPBiCGStab	1.45287930e-05	3.63714620e-09	1	2.91897370e-06	3.22061660e-09	2	false	DILUPBiCGStab	1.39687490e-05	4.24288270e-10	1	true	DILUPBiCGStab	3.22569810e-07	1.28177920e-10	1	true	GAMG	3.86470080e-06	3.37715830e-07	2	true
1170            	DILUPBiCGStab	1.45185530e-05	3.63173780e-09	1	2.91447040e-06	3.21366430e-09	2	false	DILUPBiCGStab	1.39639760e-05	4.23639170e-10	1	true	DILUPBiCGStab	3.22142700e-07	1.27958630e-10	1	true	GAMG	3.85988460e-06	3.37325680e-07	2	true
1171            	DILUPBiCGStab	1.45083170e-05	3.62640500e-09	1	2.90996860e-06	3.20670700e-09	2	false	DILUPBiCGStab	1.39591850e-05	4.22994630e-10	1	true	DILUPBiCGStab	3.21716350e-07	1.27739830e-10	1	true	GAMG	3.85505580e-06	3.36936220e-07	2	true
1172            	DILUPBiCGStab	1.44980850e-05	3.62108060e-09	1	2.90546290e-06	3.19974460e-09	2	false	DILUPBiCGStab	1.39543770e-05	4.22352360e-10	1	true	DILUPBiCGStab	3.21290760e-07	1.27521530e-10	1	true	GAMG	3.85021420e-06	3.36547480e-07	2	true
1173            	DILUPBiCGStab	1.44878570e-05	3.61576390e-09	1	2.90095350e-06	3.19277840e-09	2	false	DILUPBiCGStab	1.39495520e-05	4.21711280e-10	1	true	DILUPBiCGStab	3.20865930e-07	1.27303730e-10	1	true	GAMG	3.84536170e-06	3.36159530e-07	2	true
1174            	DILUPBiCGStab	1.44776330e-05	3.61045350e-09	1	2.89644040e-06	3.18581140e-09	2	false	DILUPBiCGStab	1.39447110e-05	4.21071210e-10	1	true	DILUPBiCGStab	3.20441850e-07	1.27086420e-10	1	true	GAMG	3.84049740e-06	3.35772270e-07	2	true
1175            	DILUPBiCGStab	1.44674160e-05	3.60514960e-09	1	2.89192380e-06	3.17884230e-09	2	false	DILUPBiCGStab	1.39398520e-05	4.20437700e-10	1	true	DILUPBiCGStab	3.20018530e-07	1.26869620e-10	1	true	GAMG	3.83562070e-06	3.35385780e-07	2	true
1176            	DILUPBiCGStab	1.44572020e-05	3.59985230e-09	1	2.88740360e-06	3.17186870e-09	2	false	DILUPBiCGStab	1.39349760e-05	4.19806150e-10	1	true	DILUPBiCGStab	3.19595960e-07	1.26653300e-10	1	true	GAMG	3.83073140e-06	3.34999780e-07	2	true
1177            	DILUPBiCGStab	1.44469920e-05	3.59456130e-09	1	2.88287990e-06	3.16489090e-09	2	false	DILUPBiCGStab	1.39300830e-05	4.19175570e-10	1	true	DILUPBiCGStab	3.19174140e-07	1.26437480e-10	1	true	GAMG	3.82583160e-06	3.34614510e-07	2	true
1178            	DILUPBiCGStab	1.44367910e-05	3.58927680e-09	1	2.87835430e-06	3.15790900e-09	2	false	DILUPBiCGStab	1.39251730e-05	4.18546230e-10	1	true	DILUPBiCGStab	3.18753070e-07	1.26222150e-10	1	true	GAMG	3.82094040e-06	3.34230590e-07	2	true
1179            	DILUPBiCGStab	1.44266020e-05	3.58399940e-09	1	2.87382630e-06	3.15092330e-09	2	false	DILUPBiCGStab	1.39202460e-05	4.17918010e-10	1	true	DILUPBiCGStab	3.18332750e-07	1.26007300e-10	1	true	GAMG	3.81603700e-06	3.33847250e-07	2	true
1180            	DILUPBiCGStab	1.44164170e-05	3.57873240e-09	1	2.86929510e-06	3.14393370e-09	2	false	DILUPBiCGStab	1.39153030e-05	4.17290750e-10	1	true	DILUPBiCGStab	3.17913180e-07	1.25792950e-10	1	true	GAMG	3.81112180e-06	3.33464660e-07	2	true
1181            	DILUPBiCGStab	1.44062360e-05	3.57347740e-09	1	2.86476060e-06	3.13694270e-09	2	false	DILUPBiCGStab	1.39103420e-05	4.16664450e-10	1	true	DILUPBiCGStab	3.17494350e-07	1.25579080e-10	1	true	GAMG	3.80623080e-06	3.33082650e-07	2	true
1182            	DILUPBiCGStab	1.43960640e-05	3.56823480e-09	1	2.86022400e-06	3.12995730e-09	2	false	DILUPBiCGStab	1.39053650e-05	4.16039110e-10	1	true	DILUPBiCGStab	3.17076260e-07	1.25365730e-10	1	true	GAMG	3.80133250e-06	3.32701430e-07	2	true
1183            	DILUPBiCGStab	1.43858950e-05	3.56299880e-09	1	2.85569080e-06	3.12296840e-09	2	false	DILUPBiCGStab	1.39003710e-05	4.15414730e-10	1	true	DILUPBiCGStab	3.16658910e-07	1.25152940e-10	1	true	GAMG	3.79642330e-06	3.32321070e-07	2	true
1184            	DILUPBiCGStab	1.43757310e-05	3.55776920e-09	1	2.85115510e-06	3.11597660e-09	2	false	DILUPBiCGStab	1.38953610e-05	4.14791300e-10	1	true	DILUPBiCGStab	3.16242310e-07	1.24940620e-10	1	true	GAMG	3.79150980e-06	3.31941490e-07	2	true
1185            	DILUPBiCGStab	1.43655720e-05	3.55254860e-09	1	2.84661770e-06	3.10900640e-09	2	false	DILUPBiCGStab	1.38903630e-05	4.14168820e-10	1	true	DILUPBiCGStab	3.15826440e-07	1.24728870e-10	1	true	GAMG	3.78665690e-06	3.31562550e-07	2	true
1186            	DILUPBiCGStab	1.43554170e-05	3.54733450e-09	1	2.84208060e-06	3.10207170e-09	2	false	DILUPBiCGStab	1.38854160e-05	4.13547310e-10	1	true	DILUPBiCGStab	3.15411310e-07	1.24517590e-10	1	true	GAMG	3.78182070e-06	3.31184300e-07	2	true
1187            	DILUPBiCGStab	1.43452670e-05	3.54213910e-09	1	2.83759490e-06	3.09513570e-09	2	false	DILUPBiCGStab	1.38804530e-05	4.12926750e-10	1	true	DILUPBiCGStab	3.14996910e-07	1.24306790e-10	1	true	GAMG	3.77699600e-06	3.30806630e-07	2	true
1188            	DILUPBiCGStab	1.43351210e-05	3.53700700e-09	1	2.83322710e-06	3.08819960e-09	2	false	DILUPBiCGStab	1.38754730e-05	4.12307140e-10	1	true	DILUPBiCGStab	3.14583250e-07	1.24096460e-10	1	true	GAMG	3.77215890e-06	3.30429770e-07	2	true
1189            	DILUPBiCGStab	1.43249800e-05	3.53188100e-09	1	2.82885630e-06	3.08126180e-09	2	false	DILUPBiCGStab	1.38704770e-05	4.11688480e-10	1	true	DILUPBiCGStab	3.14170320e-07	1.23886610e-10	1	true	GAMG	3.76731040e-06	3.30053520e-07	2	true
1190            	DILUPBiCGStab	1.43148430e-05	3.52676130e-09	1	2.82448290e-06	3.07432180e-09	2	false	DILUPBiCGStab	1.38654650e-05	4.11070760e-10	1	true	DILUPBiCGStab	3.13758120e-07	1.23677230e-10	1	true	GAMG	3.76245680e-06	3.29677930e-07	2	true
1191            	DILUPBiCGStab	1.43047100e-05	3.52164780e-09	1	2.82010640e-06	3.06738000e-09	2	false	DILUPBiCGStab	1.38604370e-05	4.10454000e-10	1	true	DILUPBiCGStab	3.13346650e-07	1.23468320e-10	1	true	GAMG	3.75759190e-06	3.29303110e-07	2	true
1192            	DILUPBiCGStab	1.42945840e-05	3.51654090e-09	1	2.81572860e-06	3.06043590e-09	2	false	DILUPBiCGStab	1.38553930e-05	4.09838180e-10	1	true	DILUPBiCGStab	3.12935910e-07	1.23259880e-10	1	true	GAMG	3.75271650e-06	3.28928880e-07	2	true
1193            	DILUPBiCGStab	1.42844620e-05	3.51144060e-09	1	2.81134830e-06	3.05351010e-09	2	false	DILUPBiCGStab	1.38503330e-05	4.09223310e-10	1	true	DILUPBiCGStab	3.12525900e-07	1.23051910e-10	1	true	GAMG	3.74782950e-06	3.28555430e-07	2	true
1194            	DILUPBiCGStab	1.42743510e-05	3.50634640e-09	1	2.80697660e-06	3.04662910e-09	2	false	DILUPBiCGStab	1.38452570e-05	4.08609400e-10	1	true	DILUPBiCGStab	3.12116610e-07	1.22844410e-10	1	true	GAMG	3.74293060e-06	3.28182690e-07	2	true
1195            	DILUPBiCGStab	1.42642520e-05	3.50125830e-09	1	2.80261280e-06	3.03974620e-09	2	false	DILUPBiCGStab	1.38401650e-05	4.07996690e-10	1	true	DILUPBiCGStab	3.11708040e-07	1.22637370e-10	1	true	GAMG	3.73802970e-06	3.27810480e-07	2	true
1196            	DILUPBiCGStab	1.42541580e-05	3.49617640e-09	1	2.79826140e-06	3.03286180e-09	2	false	DILUPBiCGStab	1.38350580e-05	4.07385010e-10	1	true	DILUPBiCGStab	3.11300190e-07	1.22430800e-10	1	true	GAMG	3.73312040e-06	3.27439020e-07	2	true
1197            	DILUPBiCGStab	1.42440680e-05	3.49110200e-09	1	2.79390780e-06	3.02613470e-09	2	false	DILUPBiCGStab	1.38299350e-05	4.06774270e-10	1	true	DILUPBiCGStab	3.10893060e-07	1.22224690e-10	1	true	GAMG	3.72820000e-06	3.27068140e-07	2	true
1198            	DILUPBiCGStab	1.42339830e-05	3.48603480e-09	1	2.78955280e-06	3.01942660e-09	2	false	DILUPBiCGStab	1.38247960e-05	4.06164680e-10	1	true	DILUPBiCGStab	3.10486650e-07	1.22019050e-10	1	true	GAMG	3.72327770e-06	3.26698030e-07	2	true
1199            	DILUPBiCGStab	1.42239020e-05	3.48097380e-09	1	2.78519590e-06	3.01271790e-09	2	false	DILUPBiCGStab	1.38196420e-05	4.05556760e-10	1	true	DILUPBiCGStab	3.10080960e-07	1.21813970e-10	1	true	GAMG	3.71838280e-06	3.26328490e-07	2	true
1200            	DILUPBiCGStab	1.42138290e-05	3.47591900e-09	1	2.78083760e-06	3.00600690e-09	2	false	DILUPBiCGStab	1.38144730e-05	4.04949780e-10	1	true	DILUPBiCGStab	3.09675980e-07	1.21609350e-10	1	true	GAMG	3.71347610e-06	3.25959750e-07	2	true
1201            	DILUPBiCGStab	1.42037610e-05	3.47087050e-09	1	2.77647790e-06	2.99929390e-09	2	false	DILUPBiCGStab	1.38092880e-05	4.04343900e-10	1	true	DILUPBiCGStab	3.09271720e-07	1.21405190e-10	1	true	GAMG	3.70857700e-06	3.25591560e-07	2	true
1202            	DILUPBiCGStab	1.41936980e-05	3.46582820e-09	1	2.77211610e-06	2.99257930e-09	2	false	DILUPBiCGStab	1.38040880e-05	4.03739810e-10	1	true	DILUPBiCGStab	3.08868160e-07	1.21201490e-10	1	true	GAMG	3.70377340e-06	3.25223940e-07	2	true
1203            	DILUPBiCGStab	1.41836390e-05	3.46080010e-09	1	2.76775200e-06	2.98586310e-09	2	false	DILUPBiCGStab	1.37988730e-05	4.03136650e-10	1	true	DILUPBiCGStab	3.08465320e-07	1.20998240e-10	1	true	GAMG	3.69895790e-06	3.24857080e-07	2	true
1204            	DILUPBiCGStab	1.41735860e-05	3.45578360e-09	1	2.76338580e-06	2.97914500e-09	2	false	DILUPBiCGStab	1.37936430e-05	4.02534420e-10	1	true	DILUPBiCGStab	3.08063190e-07	1.20795460e-10	1	true	GAMG	3.69413080e-06	3.24490830e-07	2	true
1205            	DILUPBiCGStab	1.41635370e-05	3.45077350e-09	1	2.75901870e-06	2.97242880e-09	2	false	DILUPBiCGStab	1.37884620e-05	4.01933130e-10	1	true	DILUPBiCGStab	3.07661760e-07	1.20593130e-10	1	true	GAMG	3.68929200e-06	3.24125210e-07	2	true
1206            	DILUPBiCGStab	1.41534940e-05	3.44577050e-09	1	2.75465190e-06	2.96571250e-09	2	false	DILUPBiCGStab	1.37833100e-05	4.01332830e-10	1	true	DILUPBiCGStab	3.07261040e-07	1.20391300e-10	1	true	GAMG	3.68444390e-06	3.23760230e-07	2	true
1207            	DILUPBiCGStab	1.41434550e-05	3.44078300e-09	1	2.75028730e-06	2.95899450e-09	2	false	DILUPBiCGStab	1.37781440e-05	4.00733470e-10	1	true	DILUPBiCGStab	3.06861030e-07	1.20189970e-10	1	true	GAMG	3.67967930e-06	3.23395780e-07	2	true
1208            	DILUPBiCGStab	1.41334210e-05	3.43580450e-09	1	2.74592060e-06	2.95227530e-09	2	false	DILUPBiCGStab	1.37729620e-05	4.00135360e-10	1	true	DILUPBiCGStab	3.06461710e-07	1.19989080e-10	1	true	GAMG	3.67490470e-06	3.23032090e-07	2	true
1209            	DILUPBiCGStab	1.41234050e-05	3.43083410e-09	1	2.74155200e-06	2.94555490e-09	2	false	DILUPBiCGStab	1.37677660e-05	3.99538170e-10	1	true	DILUPBiCGStab	3.06063100e-07	1.19788650e-10	1	true	GAMG	3.67012870e-06	3.22668990e-07	2	true
1210            	DILUPBiCGStab	1.41133950e-05	3.42587230e-09	1	2.73718150e-06	2.93883330e-09	2	false	DILUPBiCGStab	1.37625550e-05	3.98941900e-10	1	true	DILUPBiCGStab	3.05665190e-07	1.19588660e-10	1	true	GAMG	3.66538130e-06	3.22306520e-07	2	true
1211            	DILUPBiCGStab	1.41033900e-05	3.42091680e-09	1	2.73280930e-06	2.93211060e-09	2	false	DILUPBiCGStab	1.37573290e-05	3.98346560e-10	1	true	DILUPBiCGStab	3.05267980e-07	1.19389110e-10	1	true	GAMG	3.66062570e-06	3.21944670e-07	2	true
1212            	DILUPBiCGStab	1.40933890e-05	3.41597670e-09	1	2.72843520e-06	2.92538710e-09	2	false	DILUPBiCGStab	1.37520890e-05	3.97752570e-10	1	true	DILUPBiCGStab	3.04871460e-07	1.19190010e-10	1	true	GAMG	3.65586000e-06	3.21583370e-07	2	true
1213            	DILUPBiCGStab	1.40833930e-05	3.41105290e-09	1	2.72406150e-06	2.91866310e-09	2	false	DILUPBiCGStab	1.37468340e-05	3.97159560e-10	1	true	DILUPBiCGStab	3.04475640e-07	1.18991350e-10	1	true	GAMG	3.65108400e-06	3.21222910e-07	2	true
1214            	DILUPBiCGStab	1.40734020e-05	3.40613530e-09	1	2.71969150e-06	2.91202700e-09	2	false	DILUPBiCGStab	1.37415650e-05	3.96567470e-10	1	true	DILUPBiCGStab	3.04080520e-07	1.18793140e-10	1	true	GAMG	3.64629770e-06	3.20863310e-07	2	true
1215            	DILUPBiCGStab	1.40634190e-05	3.40122390e-09	1	2.71531980e-06	2.90562280e-09	2	false	DILUPBiCGStab	1.37362830e-05	3.95976280e-10	1	true	DILUPBiCGStab	3.03686090e-07	1.18595360e-10	1	true	GAMG	3.64151530e-06	3.20504320e-07	2	true
1216            	DILUPBiCGStab	1.40534410e-05	3.39631880e-09	1	2.71094660e-06	2.89921690e-09	2	false	DILUPBiCGStab	1.37309870e-05	3.95386010e-10	1	true	DILUPBiCGStab	3.03292340e-07	1.18398020e-10	1	true	GAMG	3.63674960e-06	3.20146080e-07	2	true
1217            	DILUPBiCGStab	1.40434670e-05	3.39141980e-09	1	2.70663630e-06	2.89280980e-09	2	false	DILUPBiCGStab	1.37256760e-05	3.94796990e-10	1	true	DILUPBiCGStab	3.02899290e-07	1.18201130e-10	1	true	GAMG	3.63197310e-06	3.19788420e-07	2	true
1218            	DILUPBiCGStab	1.40334980e-05	3.38652790e-09	1	2.70235870e-06	2.88640120e-09	2	false	DILUPBiCGStab	1.37203510e-05	3.94209690e-10	1	true	DILUPBiCGStab	3.02506930e-07	1.18004670e-10	1	true	GAMG	3.62718650e-06	3.19431460e-07	2	true
1219            	DILUPBiCGStab	1.40235340e-05	3.38164350e-09	1	2.69807940e-06	2.87999190e-09	2	false	DILUPBiCGStab	1.37150120e-05	3.93623300e-10	1	true	DILUPBiCGStab	3.02115250e-07	1.17808640e-10	1	true	GAMG	3.62239130e-06	3.19075280e-07	2	true
1220            	DILUPBiCGStab	1.40135780e-05	3.37676560e-09	1	2.69379840e-06	2.87358140e-09	2	false	DILUPBiCGStab	1.37096590e-05	3.93037810e-10	1	true	DILUPBiCGStab	3.01724260e-07	1.17613060e-10	1	true	GAMG	3.61760030e-06	3.18719640e-07	2	true
1221            	DILUPBiCGStab	1.40036290e-05	3.37189390e-09	1	2.68951590e-06	2.86717170e-09	2	false	DILUPBiCGStab	1.37043240e-05	3.92453240e-10	1	true	DILUPBiCGStab	3.01333950e-07	1.17417910e-10	1	true	GAMG	3.61282070e-06	3.18364650e-07	2	true
1222            	DILUPBiCGStab	1.39936940e-05	3.36702850e-09	1	2.68523180e-06	2.86076510e-09	2	false	DILUPBiCGStab	1.36990660e-05	3.91869570e-10	1	true	DILUPBiCGStab	3.00944320e-07	1.17223230e-10	1	true	GAMG	3.60806870e-06	3.18010260e-07	2	true
1223            	DILUPBiCGStab	1.39837710e-05	3.36216930e-09	1	2.68094630e-06	2.85436090e-09	2	false	DILUPBiCGStab	1.36937940e-05	3.91286800e-10	1	true	DILUPBiCGStab	3.00555380e-07	1.17028970e-10	1	true	GAMG	3.60332390e-06	3.17656400e-07	2	true
1224            	DILUPBiCGStab	1.39738520e-05	3.35731640e-09	1	2.67665950e-06	2.84799560e-09	2	false	DILUPBiCGStab	1.36885310e-05	3.90704940e-10	1	true	DILUPBiCGStab	3.00167110e-07	1.16835150e-10	1	true	GAMG	3.59856930e-06	3.17303270e-07	2	true
1225            	DILUPBiCGStab	1.39639390e-05	3.35247040e-09	1	2.67237130e-06	2.84168910e-09	2	false	DILUPBiCGStab	1.36832590e-05	3.90123980e-10	1	true	DILUPBiCGStab	2.99779520e-07	1.16641780e-10	1	true	GAMG	3.59380470e-06	3.16950710e-07	2	true
1226            	DILUPBiCGStab	1.39540300e-05	3.34763100e-09	1	2.66808570e-06	2.83538180e-09	2	false	DILUPBiCGStab	1.36779730e-05	3.89543920e-10	1	true	DILUPBiCGStab	2.99392610e-07	1.16448850e-10	1	true	GAMG	3.58903310e-06	3.16598600e-07	2	true
1227            	DILUPBiCGStab	1.39441260e-05	3.34279960e-09	1	2.66380110e-06	2.82907560e-09	2	false	DILUPBiCGStab	1.36726740e-05	3.88964750e-10	1	true	DILUPBiCGStab	2.99006370e-07	1.16256350e-10	1	true	GAMG	3.58426880e-06	3.16247300e-07	2	true
1228            	DILUPBiCGStab	1.39342260e-05	3.33797500e-09	1	2.65951590e-06	2.82277040e-09	2	false	DILUPBiCGStab	1.36673660e-05	3.88386490e-10	1	true	DILUPBiCGStab	2.98620810e-07	1.16064270e-10	1	true	GAMG	3.57949470e-06	3.15896320e-07	2	true
1229            	DILUPBiCGStab	1.39243320e-05	3.33315670e-09	1	2.65523070e-06	2.81647030e-09	2	false	DILUPBiCGStab	1.36620440e-05	3.87809130e-10	1	true	DILUPBiCGStab	2.98235920e-07	1.15872610e-10	1	true	GAMG	3.57471110e-06	3.15546120e-07	2	true
1230            	DILUPBiCGStab	1.39144440e-05	3.32834470e-09	1	2.65094450e-06	2.81017490e-09	2	false	DILUPBiCGStab	1.36567080e-05	3.87232660e-10	1	true	DILUPBiCGStab	2.97851700e-07	1.15681370e-10	1	true	GAMG	3.56993890e-06	3.15196680e-07	2	true
1231            	DILUPBiCGStab	1.39045600e-05	3.32353900e-09	1	2.64665730e-06	2.80387910e-09	2	false	DILUPBiCGStab	1.36513590e-05	3.86657080e-10	1	true	DILUPBiCGStab	2.97468140e-07	1.15490560e-10	1	true	GAMG	3.56519120e-06	3.14847750e-07	2	true
1232            	DILUPBiCGStab	1.38946820e-05	3.31875600e-09	1	2.64236910e-06	2.79758260e-09	2	false	DILUPBiCGStab	1.36459970e-05	3.86082400e-10	1	true	DILUPBiCGStab	2.97085260e-07	1.15300170e-10	1	true	GAMG	3.56046500e-06	3.14499450e-07	2	true
1233            	DILUPBiCGStab	1.38848090e-05	3.31398480e-09	1	2.63808000e-06	2.79128560e-09	2	false	DILUPBiCGStab	1.36406210e-05	3.85508920e-10	1	true	DILUPBiCGStab	2.96703050e-07	1.15110190e-10	1	true	GAMG	3.55576110e-06	3.14151800e-07	2	true
1234            	DILUPBiCGStab	1.38749500e-05	3.30922400e-09	1	2.63379210e-06	2.78498810e-09	2	false	DILUPBiCGStab	1.36352320e-05	3.84936900e-10	1	true	DILUPBiCGStab	2.96321500e-07	1.14920630e-10	1	true	GAMG	3.55116590e-06	3.13804570e-07	2	true
1235            	DILUPBiCGStab	1.38651060e-05	3.30447030e-09	1	2.62950850e-06	2.77869040e-09	2	false	DILUPBiCGStab	1.36299460e-05	3.84365770e-10	1	true	DILUPBiCGStab	2.95940610e-07	1.14731490e-10	1	true	GAMG	3.54661030e-06	3.13458490e-07	2	true
1236            	DILUPBiCGStab	1.38552670e-05	3.29975130e-09	1	2.62522410e-06	2.77239230e-09	2	false	DILUPBiCGStab	1.36246690e-05	3.83795520e-10	1	true	DILUPBiCGStab	2.95560390e-07	1.14542760e-10	1	true	GAMG	3.54211440e-06	3.13113030e-07	2	true
1237            	DILUPBiCGStab	1.38454330e-05	3.29506490e-09	1	2.62093900e-06	2.76609690e-09	2	false	DILUPBiCGStab	1.36193800e-05	3.83226160e-10	1	true	DILUPBiCGStab	2.95180820e-07	1.14354450e-10	1	true	GAMG	3.53761100e-06	3.12768290e-07	2	true
1238            	DILUPBiCGStab	1.38356060e-05	3.29039260e-09	1	2.61665510e-06	2.75980310e-09	2	false	DILUPBiCGStab	1.36140770e-05	3.82657690e-10	1	true	DILUPBiCGStab	2.94801920e-07	1.14166550e-10	1	true	GAMG	3.53310070e-06	3.12423980e-07	2	true
1239            	DILUPBiCGStab	1.38257860e-05	3.28573720e-09	1	2.61237400e-06	2.75350960e-09	2	false	DILUPBiCGStab	1.36087610e-05	3.82090100e-10	1	true	DILUPBiCGStab	2.94423670e-07	1.13979090e-10	1	true	GAMG	3.52866730e-06	3.12080240e-07	2	true
1240            	DILUPBiCGStab	1.38159720e-05	3.28108990e-09	1	2.60809650e-06	2.74721640e-09	2	false	DILUPBiCGStab	1.36034320e-05	3.81523400e-10	1	true	DILUPBiCGStab	2.94046080e-07	1.13792060e-10	1	true	GAMG	3.52430910e-06	3.11737040e-07	2	true
1241            	DILUPBiCGStab	1.38061640e-05	3.27644950e-09	1	2.60383750e-06	2.74092540e-09	2	false	DILUPBiCGStab	1.35980900e-05	3.80957580e-10	1	true	DILUPBiCGStab	2.93669150e-07	1.13605450e-10	1	true	GAMG	3.51995300e-06	3.11394530e-07	2	true
1242            	DILUPBiCGStab	1.37963640e-05	3.27181700e-09	1	2.59960440e-06	2.73463680e-09	2	false	DILUPBiCGStab	1.35927350e-05	3.80392640e-10	1	true	DILUPBiCGStab	2.93292870e-07	1.13419250e-10	1	true	GAMG	3.51560270e-06	3.11052590e-07	2	true
1243            	DILUPBiCGStab	1.37865700e-05	3.26719320e-09	1	2.59537370e-06	2.72834910e-09	2	false	DILUPBiCGStab	1.35873670e-05	3.79828590e-10	1	true	DILUPBiCGStab	2.92917240e-07	1.13233460e-10	1	true	GAMG	3.51125790e-06	3.10711150e-07	2	true
1244            	DILUPBiCGStab	1.37767820e-05	3.26257540e-09	1	2.59121260e-06	2.72206230e-09	2	false	DILUPBiCGStab	1.35819860e-05	3.79266120e-10	1	true	DILUPBiCGStab	2.92542260e-07	1.13048080e-10	1	true	GAMG	3.50690350e-06	3.10370390e-07	2	true
1245            	DILUPBiCGStab	1.37670120e-05	3.25796370e-09	1	2.58711910e-06	2.71580230e-09	2	false	DILUPBiCGStab	1.35765930e-05	3.78705070e-10	1	true	DILUPBiCGStab	2.92167930e-07	1.12863100e-10	1	true	GAMG	3.50254280e-06	3.10030040e-07	2	true
1246            	DILUPBiCGStab	1.37572550e-05	3.25337310e-09	1	2.58303440e-06	2.70965880e-09	2	false	DILUPBiCGStab	1.35713320e-05	3.78145090e-10	1	true	DILUPBiCGStab	2.91794260e-07	1.12678530e-10	1	true	GAMG	3.49817490e-06	3.09690450e-07	2	true
1247            	DILUPBiCGStab	1.37475030e-05	3.24878980e-09	1	2.57895020e-06	2.70355950e-09	2	false	DILUPBiCGStab	1.35660700e-05	3.77586350e-10	1	true	DILUPBiCGStab	2.91421220e-07	1.12494380e-10	1	true	GAMG	3.49379820e-06	3.09351270e-07	2	true
1248            	DILUPBiCGStab	1.37377560e-05	3.24421540e-09	1	2.57486540e-06	2.69750490e-09	2	false	DILUPBiCGStab	1.35607960e-05	3.77028490e-10	1	true	DILUPBiCGStab	2.91048840e-07	1.12310650e-10	1	true	GAMG	3.48941250e-06	3.09012680e-07	2	true
1249            	DILUPBiCGStab	1.37280140e-05	3.23964930e-09	1	2.57079050e-06	2.69145850e-09	2	false	DILUPBiCGStab	1.35555160e-05	3.76471490e-10	1	true	DILUPBiCGStab	2.90677100e-07	1.12127330e-10	1	true	GAMG	3.48501920e-06	3.08674690e-07	2	true
1250            	DILUPBiCGStab	1.37182780e-05	3.23508920e-09	1	2.56671710e-06	2.68576460e-09	2	false	DILUPBiCGStab	1.35502290e-05	3.75915370e-10	1	true	DILUPBiCGStab	2.90306000e-07	1.11944410e-10	1	true	GAMG	3.48061700e-06	3.08337350e-07	2	true
1251            	DILUPBiCGStab	1.37085460e-05	3.23053540e-09	1	2.56264310e-06	2.68022740e-09	2	false	DILUPBiCGStab	1.35449300e-05	3.75360780e-10	1	true	DILUPBiCGStab	2.89935540e-07	1.11761890e-10	1	true	GAMG	3.47620560e-06	3.08000640e-07	2	true
1252            	DILUPBiCGStab	1.36988180e-05	3.22599030e-09	1	2.55856870e-06	2.67468660e-09	2	false	DILUPBiCGStab	1.35396180e-05	3.74807110e-10	1	true	DILUPBiCGStab	2.89565730e-07	1.11579760e-10	1	true	GAMG	3.47178500e-06	3.07664620e-07	2	true
1253            	DILUPBiCGStab	1.36890960e-05	3.22145320e-09	1	2.55449370e-06	2.66914270e-09	2	false	DILUPBiCGStab	1.35342950e-05	3.74255560e-10	1	true	DILUPBiCGStab	2.89196550e-07	1.11398030e-10	1	true	GAMG	3.46736090e-06	3.07329200e-07	2	true
1254            	DILUPBiCGStab	1.36793790e-05	3.21692210e-09	1	2.55041980e-06	2.66360350e-09	2	false	DILUPBiCGStab	1.35289910e-05	3.73708400e-10	1	true	DILUPBiCGStab	2.88828010e-07	1.11216690e-10	1	true	GAMG	3.46292830e-06	3.06994220e-07	2	true
1255            	DILUPBiCGStab	1.36696880e-05	3.21239710e-09	1	2.54634800e-06	2.65806150e-09	2	false	DILUPBiCGStab	1.35238210e-05	3.73162080e-10	1	true	DILUPBiCGStab	2.88460100e-07	1.11035750e-10	1	true	GAMG	3.45848730e-06	3.06659890e-07	2	true
1256            	DILUPBiCGStab	1.36600050e-05	3.20787800e-09	1	2.54227880e-06	2.65261330e-09	2	false	DILUPBiCGStab	1.35186380e-05	3.72616590e-10	1	true	DILUPBiCGStab	2.88092830e-07	1.10855200e-10	1	true	GAMG	3.45403810e-06	3.06326190e-07	2	true
1257            	DILUPBiCGStab	1.36503260e-05	3.20336500e-09	1	2.53820940e-06	2.64718970e-09	2	false	DILUPBiCGStab	1.35134440e-05	3.72071950e-10	1	true	DILUPBiCGStab	2.87726200e-07	1.10675040e-10	1	true	GAMG	3.44958200e-06	3.05992830e-07	2	true
1258            	DILUPBiCGStab	1.36406530e-05	3.19885910e-09	1	2.53413970e-06	2.64176340e-09	2	false	DILUPBiCGStab	1.35082370e-05	3.71528530e-10	1	true	DILUPBiCGStab	2.87360190e-07	1.10495280e-10	1	true	GAMG	3.44511940e-06	3.05660170e-07	2	true
1259            	DILUPBiCGStab	1.36309840e-05	3.19435930e-09	1	2.53006980e-06	2.63633500e-09	2	false	DILUPBiCGStab	1.35030180e-05	3.70986900e-10	1	true	DILUPBiCGStab	2.86994820e-07	1.10315900e-10	1	true	GAMG	3.44065940e-06	3.05327880e-07	2	true
